회사명,거래소코드,회계년도,상장폐지일
(주)더 미동,161570,2019/12,
(주)더 미동,161570,2020/12,
(주)더네이쳐홀딩스,298540,2020/12,
(주)더블유게임즈,192080,2015/12,2019/03/12
(주)더블유게임즈,192080,2016/12,2019/03/12
(주)더블유게임즈,192080,2017/12,2019/03/12
(주)더블유아이,073570,2011/12,
(주)더블유아이,073570,2012/12,
(주)더블유아이,073570,2013/12,
(주)더블유아이,073570,2014/12,
(주)더블유아이,073570,2015/12,
(주)더블유아이,073570,2016/12,
(주)더블유아이,073570,2017/12,
(주)더블유아이,073570,2018/12,
(주)더블유아이,073570,2019/12,
(주)더블유아이,073570,2020/12,
(주)더블유에스아이,299170,2018/12,
(주)더블유에스아이,299170,2019/12,
(주)더블유에스아이,299170,2020/12,
(주)덕산테코피아,317330,2019/12,
(주)덕산테코피아,317330,2020/12,
(주)덕신하우징,090410,2014/12,
(주)덕신하우징,090410,2015/12,
(주)덕신하우징,090410,2016/12,
(주)덕신하우징,090410,2017/12,
(주)덕신하우징,090410,2018/12,
(주)덕신하우징,090410,2019/12,
(주)덕신하우징,090410,2020/12,
(주)데이타솔루션,263800,2017/12,
(주)데이타솔루션,263800,2018/12,
(주)데이타솔루션,263800,2019/12,
(주)데이타솔루션,263800,2020/12,
(주)데코앤이,017680,2011/12,2019/11/20
(주)데코앤이,017680,2012/12,2019/11/20
(주)데코앤이,017680,2013/12,2019/11/20
(주)데코앤이,017680,2014/12,2019/11/20
(주)데코앤이,017680,2015/12,2019/11/20
(주)데코앤이,017680,2016/12,2019/11/20
(주)데코앤이,017680,2017/12,2019/11/20
(주)데코앤이,017680,2018/12,2019/11/20
(주)덱스터스튜디오,206560,2015/12,
(주)덱스터스튜디오,206560,2016/12,
(주)덱스터스튜디오,206560,2017/12,
(주)덱스터스튜디오,206560,2018/12,
(주)덱스터스튜디오,206560,2019/12,
(주)덱스터스튜디오,206560,2020/12,
(주)덴티스,261200,2017/12,
(주)덴티스,261200,2018/12,
(주)덴티스,261200,2019/12,
(주)덴티스,261200,2020/12,
(주)동구바이오제약,006620,2018/12,
(주)동구바이오제약,006620,2019/12,
(주)동구바이오제약,006620,2020/12,
(주)동국알앤에스,075970,2011/12,
(주)동국알앤에스,075970,2012/12,
(주)동국알앤에스,075970,2013/12,
(주)동국알앤에스,075970,2014/12,
(주)동국알앤에스,075970,2015/12,
(주)동국알앤에스,075970,2016/12,
(주)동국알앤에스,075970,2017/12,
(주)동국알앤에스,075970,2018/12,
(주)동국알앤에스,075970,2019/12,
(주)동국알앤에스,075970,2020/12,
(주)동국에스엔씨,100130,2011/12,
(주)동국에스엔씨,100130,2012/12,
(주)동국에스엔씨,100130,2013/12,
(주)동국에스엔씨,100130,2014/12,
(주)동국에스엔씨,100130,2015/12,
(주)동국에스엔씨,100130,2016/12,
(주)동국에스엔씨,100130,2017/12,
(주)동국에스엔씨,100130,2018/12,
(주)동국에스엔씨,100130,2019/12,
(주)동국에스엔씨,100130,2020/12,
(주)동방선기,099410,2011/12,
(주)동방선기,099410,2012/12,
(주)동방선기,099410,2013/12,
(주)동방선기,099410,2014/12,
(주)동방선기,099410,2015/12,
(주)동방선기,099410,2016/12,
(주)동방선기,099410,2017/12,
(주)동방선기,099410,2018/12,
(주)동방선기,099410,2019/12,
(주)동방선기,099410,2020/12,
(주)동서,026960,2011/12,2016/07/15
(주)동서,026960,2012/12,2016/07/15
(주)동서,026960,2013/12,2016/07/15
(주)동서,026960,2014/12,2016/07/15
(주)동서,026960,2015/12,2016/07/15
(주)동성하이켐,013450,2011/12,2015/07/20
(주)동성하이켐,013450,2012/12,2015/07/20
(주)동성하이켐,013450,2013/12,2015/07/20
(주)동성하이켐,013450,2014/12,2015/07/20
(주)동성화인텍,033500,2011/12,
(주)동성화인텍,033500,2012/12,
(주)동성화인텍,033500,2013/12,
(주)동성화인텍,033500,2014/12,
(주)동성화인텍,033500,2015/12,
(주)동성화인텍,033500,2016/12,
(주)동성화인텍,033500,2017/12,
(주)동성화인텍,033500,2018/12,
(주)동성화인텍,033500,2019/12,
(주)동성화인텍,033500,2020/12,
(주)동아엘텍,088130,2011/12,
(주)동아엘텍,088130,2012/12,
(주)동아엘텍,088130,2013/12,
(주)동아엘텍,088130,2014/12,
(주)동아엘텍,088130,2015/12,
(주)동아엘텍,088130,2016/12,
(주)동아엘텍,088130,2017/12,
(주)동아엘텍,088130,2018/12,
(주)동아엘텍,088130,2019/12,
(주)동아엘텍,088130,2020/12,
(주)동양에스텍,060380,2011/12,
(주)동양에스텍,060380,2012/12,
(주)동양에스텍,060380,2013/12,
(주)동양에스텍,060380,2014/12,
(주)동양에스텍,060380,2015/12,
(주)동양에스텍,060380,2016/12,
(주)동양에스텍,060380,2017/12,
(주)동양에스텍,060380,2018/12,
(주)동양에스텍,060380,2019/12,
(주)동양에스텍,060380,2020/12,
(주)동우팜투테이블,088910,2011/12,
(주)동우팜투테이블,088910,2012/12,
(주)동우팜투테이블,088910,2013/12,
(주)동우팜투테이블,088910,2014/12,
(주)동우팜투테이블,088910,2015/12,
(주)동우팜투테이블,088910,2016/12,
(주)동우팜투테이블,088910,2017/12,
(주)동우팜투테이블,088910,2018/12,
(주)동우팜투테이블,088910,2019/12,
(주)동우팜투테이블,088910,2020/12,
(주)동운아나텍,094170,2015/12,
(주)동운아나텍,094170,2016/12,
(주)동운아나텍,094170,2017/12,
(주)동운아나텍,094170,2018/12,
(주)동운아나텍,094170,2019/12,
(주)동운아나텍,094170,2020/12,
(주)동원개발,013120,2011/12,
(주)동원개발,013120,2012/12,
(주)동원개발,013120,2013/12,
(주)동원개발,013120,2014/12,
(주)동원개발,013120,2015/12,
(주)동원개발,013120,2016/12,
(주)동원개발,013120,2017/12,
(주)동원개발,013120,2018/12,
(주)동원개발,013120,2019/12,
(주)동원개발,013120,2020/12,
(주)동일기연,032960,2011/12,
(주)동일기연,032960,2012/12,
(주)동일기연,032960,2013/12,
(주)동일기연,032960,2014/12,
(주)동일기연,032960,2015/12,
(주)동일기연,032960,2016/12,
(주)동일기연,032960,2017/12,
(주)동일기연,032960,2018/12,
(주)동일기연,032960,2019/12,
(주)동일기연,032960,2020/12,
(주)동진쎄미켐,005290,2011/12,
(주)동진쎄미켐,005290,2012/12,
(주)동진쎄미켐,005290,2013/12,
(주)동진쎄미켐,005290,2014/12,
(주)동진쎄미켐,005290,2015/12,
(주)동진쎄미켐,005290,2016/12,
(주)동진쎄미켐,005290,2017/12,
(주)동진쎄미켐,005290,2018/12,
(주)동진쎄미켐,005290,2019/12,
(주)동진쎄미켐,005290,2020/12,
(주)두산테스나,131970,2013/12,
(주)두산테스나,131970,2014/12,
(주)두산테스나,131970,2015/12,
(주)두산테스나,131970,2016/12,
(주)두산테스나,131970,2017/12,
(주)두산테스나,131970,2018/12,
(주)두산테스나,131970,2019/12,
(주)두산테스나,131970,2020/12,
(주)듀오백,073190,2011/12,
(주)듀오백,073190,2012/12,
(주)듀오백,073190,2013/12,
(주)듀오백,073190,2014/12,
(주)듀오백,073190,2015/12,
(주)듀오백,073190,2016/12,
(주)듀오백,073190,2017/12,
(주)듀오백,073190,2018/12,
(주)듀오백,073190,2019/12,
(주)듀오백,073190,2020/12,
(주)드래곤플라이,030350,2011/12,
(주)드래곤플라이,030350,2012/12,
(주)드래곤플라이,030350,2013/12,
(주)드래곤플라이,030350,2014/12,
(주)드래곤플라이,030350,2015/12,
(주)드래곤플라이,030350,2016/12,
(주)드래곤플라이,030350,2017/12,
(주)드래곤플라이,030350,2018/12,
(주)드래곤플라이,030350,2019/12,
(주)드래곤플라이,030350,2020/12,
(주)드림시큐리티,203650,2014/12,
(주)드림시큐리티,203650,2015/12,
(주)드림시큐리티,203650,2016/12,
(주)드림시큐리티,203650,2017/12,
(주)드림시큐리티,203650,2018/12,
(주)드림시큐리티,203650,2019/12,
(주)드림시큐리티,203650,2020/12,
(주)드림씨아이에스,223250,2020/12,
(주)드림어스컴퍼니,060570,2011/12,
(주)드림어스컴퍼니,060570,2012/12,
(주)드림어스컴퍼니,060570,2013/12,
(주)드림어스컴퍼니,060570,2014/12,
(주)드림어스컴퍼니,060570,2015/12,
(주)드림어스컴퍼니,060570,2016/12,
(주)드림어스컴퍼니,060570,2017/12,
(주)드림어스컴퍼니,060570,2018/12,
(주)드림어스컴퍼니,060570,2019/12,
(주)드림어스컴퍼니,060570,2020/12,
(주)드림티엔터테인먼트,220110,2015/12,2020/04/10
(주)드림티엔터테인먼트,220110,2016/12,2020/04/10
(주)드림티엔터테인먼트,220110,2017/12,2020/04/10
(주)드림티엔터테인먼트,220110,2018/12,2020/04/10
(주)드림티엔터테인먼트,220110,2019/12,2020/04/10
(주)디딤,217620,2015/12,
(주)디딤,217620,2016/12,
(주)디딤,217620,2017/12,
(주)디딤,217620,2018/12,
(주)디딤,217620,2019/12,
(주)디딤,217620,2020/12,
(주)디모아,016670,2011/12,
(주)디모아,016670,2012/12,
(주)디모아,016670,2013/12,
(주)디모아,016670,2014/12,
(주)디모아,016670,2015/12,
(주)디모아,016670,2016/12,
(주)디모아,016670,2017/12,
(주)디모아,016670,2018/12,
(주)디모아,016670,2019/12,
(주)디모아,016670,2020/12,
(주)디바이스이엔지,187870,2017/12,
(주)디바이스이엔지,187870,2018/12,
(주)디바이스이엔지,187870,2019/12,
(주)디바이스이엔지,187870,2020/12,
(주)디스플레이테크,066670,2011/12,
(주)디스플레이테크,066670,2012/12,
(주)디스플레이테크,066670,2013/12,
(주)디스플레이테크,066670,2014/12,
(주)디스플레이테크,066670,2015/12,
(주)디스플레이테크,066670,2016/12,
(주)디스플레이테크,066670,2017/12,
(주)디스플레이테크,066670,2018/12,
(주)디스플레이테크,066670,2019/12,
(주)디스플레이테크,066670,2020/12,
(주)디아이디,074130,2011/12,2015/07/23
(주)디아이디,074130,2012/12,2015/07/23
(주)디아이디,074130,2013/12,2015/07/23
(주)디아이디,074130,2014/12,2015/07/23
(주)디아크,078590,2011/12,
(주)디아크,078590,2012/12,
(주)디아크,078590,2013/12,
(주)디아크,078590,2014/12,
(주)디아크,078590,2015/12,
(주)디아크,078590,2016/12,
(주)디아크,078590,2017/12,
(주)디아크,078590,2018/12,
(주)디아크,078590,2019/12,
(주)디아크,078590,2020/12,
(주)디알젬,263690,2018/12,
(주)디알젬,263690,2019/12,
(주)디알젬,263690,2020/12,
(주)디알텍,214680,2015/12,
(주)디알텍,214680,2016/12,
(주)디알텍,214680,2017/12,
(주)디알텍,214680,2018/12,
(주)디알텍,214680,2019/12,
(주)디알텍,214680,2020/12,
(주)디앤씨미디어,263720,2017/12,
(주)디앤씨미디어,263720,2018/12,
(주)디앤씨미디어,263720,2019/12,
(주)디앤씨미디어,263720,2020/12,
(주)디에스,051710,2011/12,2013/05/01
(주)디에스,051710,2012/12,2013/05/01
(주)디에스앤엘,141020,2013/12,
(주)디에스앤엘,141020,2014/12,
(주)디에스앤엘,141020,2015/12,
(주)디에스앤엘,141020,2016/12,
(주)디에스앤엘,141020,2017/12,
(주)디에스앤엘,141020,2018/12,
(주)디에스앤엘,141020,2019/12,
(주)디에스앤엘,141020,2020/12,
(주)디에스케이,109740,2011/12,
(주)디에스케이,109740,2012/12,
(주)디에스케이,109740,2013/12,
(주)디에스케이,109740,2014/12,
(주)디에스케이,109740,2015/12,
(주)디에스케이,109740,2016/12,
(주)디에스케이,109740,2017/12,
(주)디에스케이,109740,2018/12,
(주)디에스케이,109740,2019/12,
(주)디에스케이,109740,2020/12,
(주)디에이치패션,045260,2011/12,2012/08/01
(주)디에이테크놀로지,196490,2014/12,
(주)디에이테크놀로지,196490,2015/12,
(주)디에이테크놀로지,196490,2016/12,
(주)디에이테크놀로지,196490,2017/12,
(주)디에이테크놀로지,196490,2018/12,
(주)디에이테크놀로지,196490,2019/12,
(주)디에이테크놀로지,196490,2020/12,
(주)디에이피,066900,2011/12,
(주)디에이피,066900,2012/12,
(주)디에이피,066900,2013/12,
(주)디에이피,066900,2014/12,
(주)디에이피,066900,2015/12,
(주)디에이피,066900,2016/12,
(주)디에이피,066900,2017/12,
(주)디에이피,066900,2018/12,
(주)디에이피,066900,2019/12,
(주)디에이피,066900,2020/12,
(주)디엔에이링크,127120,2011/12,
(주)디엔에이링크,127120,2012/12,
(주)디엔에이링크,127120,2013/12,
(주)디엔에이링크,127120,2014/12,
(주)디엔에이링크,127120,2015/12,
(주)디엔에이링크,127120,2016/12,
(주)디엔에이링크,127120,2017/12,
(주)디엔에이링크,127120,2018/12,
(주)디엔에이링크,127120,2019/12,
(주)디엔에이링크,127120,2020/12,
(주)디엔에프,092070,2011/12,
(주)디엔에프,092070,2012/12,
(주)디엔에프,092070,2013/12,
(주)디엔에프,092070,2014/12,
(주)디엔에프,092070,2015/12,
(주)디엔에프,092070,2016/12,
(주)디엔에프,092070,2017/12,
(주)디엔에프,092070,2018/12,
(주)디엔에프,092070,2019/12,
(주)디엔에프,092070,2020/12,
(주)디엠에스,068790,2011/12,
(주)디엠에스,068790,2012/12,
(주)디엠에스,068790,2013/12,
(주)디엠에스,068790,2014/12,
(주)디엠에스,068790,2015/12,
(주)디엠에스,068790,2016/12,
(주)디엠에스,068790,2017/12,
(주)디엠에스,068790,2018/12,
(주)디엠에스,068790,2019/12,
(주)디엠에스,068790,2020/12,
(주)디오,039840,2011/12,
(주)디오,039840,2012/12,
(주)디오,039840,2013/12,
(주)디오,039840,2014/12,
(주)디오,039840,2015/12,
(주)디오,039840,2016/12,
(주)디오,039840,2017/12,
(주)디오,039840,2018/12,
(주)디오,039840,2019/12,
(주)디오,039840,2020/12,
(주)디와이디,219550,2015/12,
(주)디와이디,219550,2016/12,
(주)디와이디,219550,2017/12,
(주)디와이디,219550,2018/12,
(주)디와이디,219550,2019/12,
(주)디와이디,219550,2020/12,
(주)디이엔티,079810,2011/12,
(주)디이엔티,079810,2012/12,
(주)디이엔티,079810,2013/12,
(주)디이엔티,079810,2014/12,
(주)디이엔티,079810,2015/12,
(주)디이엔티,079810,2016/12,
(주)디이엔티,079810,2017/12,
(주)디이엔티,079810,2018/12,
(주)디이엔티,079810,2019/12,
(주)디이엔티,079810,2020/12,
(주)디지아이,043360,2011/12,
(주)디지아이,043360,2012/12,
(주)디지아이,043360,2013/12,
(주)디지아이,043360,2014/12,
(주)디지아이,043360,2015/12,
(주)디지아이,043360,2016/12,
(주)디지아이,043360,2017/12,
(주)디지아이,043360,2018/12,
(주)디지아이,043360,2019/12,
(주)디지아이,043360,2020/12,
(주)디지캡,197140,2018/12,
(주)디지캡,197140,2019/12,
(주)디지캡,197140,2020/12,
(주)디지털대성,068930,2011/12,
(주)디지털대성,068930,2012/12,
(주)디지털대성,068930,2013/12,
(주)디지털대성,068930,2014/12,
(주)디지털대성,068930,2015/12,
(주)디지털대성,068930,2016/12,
(주)디지털대성,068930,2017/12,
(주)디지털대성,068930,2018/12,
(주)디지털대성,068930,2019/12,
(주)디지털대성,068930,2020/12,
(주)디지텍시스템스,091690,2011/12,2015/01/21
(주)디지텍시스템스,091690,2012/12,2015/01/21
(주)디지텍시스템스,091690,2013/12,2015/01/21
(주)디지틀조선일보,033130,2011/12,
(주)디지틀조선일보,033130,2012/12,
(주)디지틀조선일보,033130,2013/12,
(주)디지틀조선일보,033130,2014/12,
(주)디지틀조선일보,033130,2015/12,
(주)디지틀조선일보,033130,2016/12,
(주)디지틀조선일보,033130,2017/12,
(주)디지틀조선일보,033130,2018/12,
(주)디지틀조선일보,033130,2019/12,
(주)디지틀조선일보,033130,2020/12,
(주)디케이앤디,263020,2018/12,
(주)디케이앤디,263020,2019/12,
(주)디케이앤디,263020,2020/12,
(주)디케이티,290550,2018/12,
(주)디케이티,290550,2019/12,
(주)디케이티,290550,2020/12,
(주)디티앤씨,187220,2014/12,
(주)디티앤씨,187220,2015/12,
(주)디티앤씨,187220,2016/12,
(주)디티앤씨,187220,2017/12,
(주)디티앤씨,187220,2018/12,
(주)디티앤씨,187220,2019/12,
(주)디티앤씨,187220,2020/12,
(주)디피앤케이,189700,2014/12,2017/08/31
(주)디피앤케이,189700,2015/12,2017/08/31
(주)디피앤케이,189700,2016/12,2017/08/31
(주)딜리,131180,2011/12,
(주)딜리,131180,2012/12,
(주)딜리,131180,2013/12,
(주)딜리,131180,2014/12,
(주)딜리,131180,2015/12,
(주)딜리,131180,2016/12,
(주)딜리,131180,2017/12,
(주)딜리,131180,2018/12,
(주)딜리,131180,2019/12,
(주)딜리,131180,2020/12,
(주)라닉스,317120,2019/12,
(주)라닉스,317120,2020/12,
(주)라온테크,232680,2015/12,
(주)라온테크,232680,2016/12,
(주)라온테크,232680,2017/12,
(주)라온테크,232680,2018/12,
(주)라온테크,232680,2019/12,
(주)라온테크,232680,2020/12,
(주)라이온켐텍,171120,2013/12,
(주)라이온켐텍,171120,2014/12,
(주)라이온켐텍,171120,2015/12,
(주)라이온켐텍,171120,2016/12,
(주)라이온켐텍,171120,2017/12,
(주)라이온켐텍,171120,2018/12,
(주)라이온켐텍,171120,2019/12,
(주)라이온켐텍,171120,2020/12,
(주)라이트론,069540,2011/12,
(주)라이트론,069540,2012/12,
(주)라이트론,069540,2013/12,
(주)라이트론,069540,2014/12,
(주)라이트론,069540,2015/12,
(주)라이트론,069540,2016/12,
(주)라이트론,069540,2017/12,
(주)라이트론,069540,2018/12,
(주)라이트론,069540,2019/12,
(주)라이트론,069540,2020/12,
(주)라파스,214260,2019/12,
(주)라파스,214260,2020/12,
(주)랩지노믹스,084650,2014/12,
(주)랩지노믹스,084650,2015/12,
(주)랩지노믹스,084650,2016/12,
(주)랩지노믹스,084650,2017/12,
(주)랩지노믹스,084650,2018/12,
(주)랩지노믹스,084650,2019/12,
(주)랩지노믹스,084650,2020/12,
(주)러셀,217500,2015/12,
(주)러셀,217500,2016/12,
(주)러셀,217500,2017/12,
(주)러셀,217500,2018/12,
(주)러셀,217500,2019/12,
(주)러셀,217500,2020/12,
(주)레고켐바이오사이언스,141080,2013/12,
(주)레고켐바이오사이언스,141080,2014/12,
(주)레고켐바이오사이언스,141080,2015/12,
(주)레고켐바이오사이언스,141080,2016/12,
(주)레고켐바이오사이언스,141080,2017/12,
(주)레고켐바이오사이언스,141080,2018/12,
(주)레고켐바이오사이언스,141080,2019/12,
(주)레고켐바이오사이언스,141080,2020/12,
(주)레드로버,060300,2011/12,
(주)레드로버,060300,2012/12,
(주)레드로버,060300,2013/12,
(주)레드로버,060300,2014/12,
(주)레드로버,060300,2015/12,
(주)레드로버,060300,2016/12,
(주)레드로버,060300,2017/12,
(주)레드로버,060300,2018/12,
(주)레드로버,060300,2019/12,
(주)레드로버,060300,2020/12,
(주)레드캡투어,038390,2011/12,
